title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
PureMac | Mac business Application Specialist for Daylite and ...,https://www.puremac.com.au/,Puremac helps small business with Apple applications support training and customisation for Daylite  Daylite CRM  Daylite Support  Daylite Training  Billings,puremac,"['124 MITTAGONG ROAD BOWRAL, NEW SOUTH WALES, 2576 Australia', 'https://www.dnb.com/business-directory/company-profiles.puremac_pty_ltd.4c6da8ff15588eb984673c07f6bb3c27.html']","['customercare@firstmac.com.au', 'https://www.crunchbase.com/organization/firstmac']","['+612 8004 0126', 'https://www.puremac.com.au/services']","['xero daylite', 'puremac pty ltd', 'xero connector custom daylite templates daylite downloads', 'daylite users', 'puremac pty ltd management', 'xero daylite connector', 'daylite products added', 'daylite data', 'harmless puremac pty ltd', 'puremac pty ltd terms']","[['ADRIAN TREAHY', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.puremac_pty_ltd.4c6da8ff15588eb984673c07f6bb3c27.html']","[['FinanceFinancial ServicesLending'], 'https://www.crunchbase.com/organization/firstmac']","['1981', 'https://www.crunchbase.com/organization/firstmac']","['$954,922 USD', 'https://www.dnb.com/business-directory/company-profiles.puremac_pty_ltd.4c6da8ff15588eb984673c07f6bb3c27.html']",None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/firstmac']",None,"['Private', 'https://www.crunchbase.com/organization/firstmac']",0.375,0.25,0.0,0.0,0.15625
Verde: Complete Business Management Software,https://www.verde.co.nz/,Complete Business Management Software and Digital Transformation Services for businesses in New Zealand. Learn more.,verde,"['Level 3, 435 Khyber Pass Road Newmarket, Auckland 1023 New Zealand', 'https://www.verde.co.nz/solutions-services/greentree/mobile-solutions']","['wayne.potgieter@verdegroup.co.nz', 'https://www.verde.co.nz/contact-us']","['+64 9 531 5777', 'https://www.verde.co.nz/solutions-services/greentree/mobile-solutions']","['improved business management systems', 'business management software', 'business management', 'business solutions', 'business systems', 'better business management software', 'standard business management software', 'business management tools', 'effective business management', 'business software']","[['VLADIMIR MICHAEL KOZAK', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.verde_group_new_zealand_limited.abfdbc3f10ec47ad63c2f0e0c25cde15.html']","[['ComputerFinanceSoftware'], 'https://www.crunchbase.com/organization/verde']","['Jan 1, 2002', 'https://www.crunchbase.com/organization/verde']","['$3.52 million USD', 'https://www.dnb.com/business-directory/company-profiles.verde_group_new_zealand_limited.abfdbc3f10ec47ad63c2f0e0c25cde15.html']",None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/verde']",None,"['Private', 'https://www.crunchbase.com/organization/verde']",1.0,0.25,0.0,0.0,0.3125
WorkflowMax: Project Management Software,https://www.workflowmax.com/,All-in-one project management software featuring job costing  quoting  time tracking  invoicing and reporting and more. Start your free trial today.,workflowmax,"['19 -23 Taranaki Street Te Aro, Wellington 6011', 'https://www.workflowmax.com/terms']","['amy.flynn@xero.com', 'https://www.xero.com/au/about/legal/privacy/']","['+61262062666', 'https://www.workflowmax.com/blog/architecture/architect-naughty-nice-25-wonderful-weird-christmas-gifts-architects']","['workflowmax workflowmax', 'workflowmax project management software', 'workflowmax project management', 'workflowmax cloud project management software', 'workflowmax support', 'time management', 'workflowmax companies', 'other workflowmax users', 'workflowmax api', 'workflowmax implementation partners']","[['Alexander Leslie GARDEN', ' director'], 'https://opencorporates.com/companies/nz/944662']","[['Public RelationsSaaSSoftware'], 'https://www.crunchbase.com/organization/workflowmax']","['2007', 'https://www.crunchbase.com/organization/workflowmax']",None,None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/workflowmax']",None,"['Private', 'https://www.crunchbase.com/organization/workflowmax']",0.25,0.25,0.0,0.0,0.125
BCI Media Group,https://www.bcimediagroup.com/,BCI Media Group is the leading provider of construction project leads within Australia  New Zealand and Asia,bcimediagroup,"['Se 202 L 2 754 Pacific Hwy Chatswood, NEW SOUTH WALES, 2067 Australia', 'https://www.dnb.com/business-directory/company-profiles.bci_media_group_pty_ltd.79db38cd7f738b0630793232eeab5844.html']","['hcmc@bciasia.com', 'https://www.bcimediagroup.com/contact/']","['+61 3 8412 7999', 'https://www.bcimediagroup.com/contact/']","['bci media group bci media group', 'bci books bci tendermanager', 'bci project', 'bci equinox kuala lumpur bci', 'bci new zealand bci equinox singapore', 'bci asia', 'bci media', 'bci media australia', 'bci media group australia', 'bci']","[['MATTHIAS KRUPS', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.bci_media_group_pty_ltd.79db38cd7f738b0630793232eeab5844.html']","['Manufacturing, IT - Software', 'from_classification_model']","['30 November 2001', 'https://opencorporates.com/companies/au/098928959']","['$25.69 million USD', 'https://www.dnb.com/business-directory/company-profiles.bci_media_group_pty_ltd.79db38cd7f738b0630793232eeab5844.html']",None,"['Australia', 'https://opencorporates.com/companies/au/098928959']",None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.bci_media_group_pty_ltd.79db38cd7f738b0630793232eeab5844.html']",0.375,0.25,0.0,0.0,0.15625
Act Today: Act! CRM Consultants | Australian & NZ distributors,https://www.acttoday.com.au/,We are the leading provider of Act! CRM software and support in Australia and New Zealand. We are committed to providing a flexible  efficient and affordable CRM solution for SMEs to simply their work life and drive their business.,acttoday,"['G 03 15 ATCHISON STREET ST LEONARDS, NEW SOUTH WALES, 2065 Australia', 'https://www.dnb.com/business-directory/company-profiles.act_today_pty_ltd.4d78a332239cd9b1e91387170626f45f.html']",None,"['1300 362 046', ['Act Today, phone', 'knowledge_panel']]","['crm act', 'business performance crm deployment options act', 'crm systems act', 'hybrid crm act', 'crm products act', 'crm deployment options act', 'markets hybrid crm act', 'contacts act', 'data entry act', 'use ask act']","[['RICHARD MICHAEL BRYANT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.act_today_pty_ltd.4d78a332239cd9b1e91387170626f45f.html']","[['ConsultingInformation TechnologyPublic Relations'], 'https://www.crunchbase.com/organization/act-today']","['Jan 1, 1992', 'https://www.crunchbase.com/organization/act-today']","['$3.30 million USD', 'https://www.dnb.com/business-directory/company-profiles.act_today_pty_ltd.4d78a332239cd9b1e91387170626f45f.html']",None,None,None,"['Private', 'https://www.crunchbase.com/organization/act-today']",0.75,0.25,0.0,0.0,0.25
Alinta Energy Jobs in All Australia - SEEK,https://www.seek.com.au/Alinta-Energy-jobs,Find your ideal job at SEEK with 28 Alinta Energy jobs found in All Australia. View all our Alinta Energy vacancies now with new jobs added daily!,careers.alintaenergy,"['0 -120000""},""suburbs"":[""Perth WA 6000', 'https://www.seek.com.au/Alinta-Energy-jobs-in-engineering?daterange=14&salarytype=annual&salaryrange=0-120000']","['privacy@seeklearning.com.au', 'https://www.seek.com.au/learning/privacy']","['1300 658 700', 'https://www.seek.com.au/safe-job-searching/']","['seek learning australia products', 'seek learning australia stores', 'seek learning australia partners', 'seek learning australia', 'seek alinta energy manufacturing', 'online study seek learning australia', 'alinta energy jobs', 'alinta energy engineering', 'seek certificate iii', 'alinta energy legal jobs']","[['Daniel Haig MCCLELLAND', ' director'], 'https://opencorporates.com/companies/nz/942430']","[['EnergyRenewable EnergyRetail'], 'https://www.crunchbase.com/organization/alinta-energy']","['1995', 'https://www.crunchbase.com/organization/alinta-energy']","['$2.33 billion USD', 'https://www.dnb.com/business-directory/company-profiles.alinta_energy_(australia)_pty_ltd.7eb8b7a8bdd0cc9e.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/alinta-energy']",None,"['Private', 'https://www.crunchbase.com/organization/alinta-energy']",0.25,0.25,0.75,0.0,0.3125
mss - maintenance systems solutions - asset management ...,https://www.mss.com.au/,MSS are a provider of technical specialists  industry experts  and senior consultants targeted at facilitating holistic expertise and support services relevant to maintenance systems  business processes  and operational environments demanding particular skill-sets.,mss,"['201 682 Andrew.bower@mss.com.au Bernie Regan State Manager - Western Australia 0409', 'https://www.mss.com.au/services']","['careers@mss.com.au', 'https://www.crunchbase.com/organization/maintenance-systems-solutions']","['0800 887 233', 'https://www.mss.com.au/']","['personal information', 'mss privacy policy project shutdown management mss', 'information', 'health information', 'customer information', 'sensitive information', 'such information', 'bernie.regan@mss.com.au mss', 'biometric information', 'steve.fielding@mss.com.au mss']","[['Geoff Alcock ', 'Managing Director_MSS Security'], 'None']","[['ConsultingTechnical Support'], 'https://www.crunchbase.com/organization/maintenance-systems-solutions']","['Jan 1, 2004', 'https://www.crunchbase.com/organization/maintenance-systems-solutions']","['$388.97 million USD', 'https://www.dnb.com/business-directory/company-profiles.mss_security_pty_limited.a971ab45b3a1c261.html']",None,"[' Devonport, Tasmania, Australia', 'https://www.crunchbase.com/organization/maintenance-systems-solutions']",None,"['Private', 'https://www.crunchbase.com/organization/maintenance-systems-solutions']",0.25,0.25,0.75,0.0,0.3125
Maincom Services,http://www.maincom.net/,,maincom.net,"['24 -26 Cassola Place, Penrith NSW 2750', 'http://www.maincom.net/contact-us/']","['services@maincom.net', 'https://www.crunchbase.com/organization/maincom-services']","['1300 301 358', 'https://www.crunchbase.com/organization/maincom-services']","['© maincom services maincom services', 'maincom services', 'maincom services adrian', 'invoice maincom services', 'cheque maincom services', 'repairs maincom group', 'maincom services pty ltd', 'maincom services pty ltd.', 'wa office maincom services', 'perth metro maincom services']","[['WARREN BALE', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.maincom_services_pty_ltd.4d9993d916ba2cbf0587dd9533173281.html']","[['Building MaterialReal Estate'], 'https://www.crunchbase.com/organization/maincom-services']","['24 October 2007', 'https://opencorporates.com/companies/nz/1985152']","['$25.80 million USD', 'https://www.dnb.com/business-directory/company-profiles.maincom_services_pty_ltd.4d9993d916ba2cbf0587dd9533173281.html']",None,"[' Penrith, New South Wales, Australia', 'https://www.crunchbase.com/organization/maincom-services']",None,"['Private', 'https://www.crunchbase.com/organization/maincom-services']",0.25,0.375,0.0,0.0,0.15625
Benchmark Estimating Software,https://www.benchmarkestimating.com/,Benchmark Estimating Software - The best estimating software for Asphalt  Civil  Facilities Management  Government  Landscaping  Mining  Rail  Roads & Utilities,benchmarkestimating,"['61 (0)2 4422 3444  ADRESSE  1/83-89 Renwick St,\xa0Redfern NSW 2016', 'https://www.benchmarkestimating.com/contactez-nous/']","['sales@benchmarkestimating.com', 'https://www.benchmarkestimating.com/industries/mining/']","['+61 (0)2 4422 3444', 'https://www.benchmarkestimating.com/version-7-5-service-pack-2-released/']","['de projet de benchmark', 'de benchmark estimating software', 'l’explorateur de projet de benchmark', 'de benchmark', 'utilizan el sistema de estimación de costes de benchmark', 'de benchmark estimating software pour assister', 'sein de miengineers et benchmark estimating software', 'de la red de autopistas', 'cloud de benchmark', 'clients de benchmark']","[['Terry Gowan ', 'Account Director_Benchmark ...'], 'from linkedin search google']","[['Software'], 'https://www.crunchbase.com/organization/benchmark-estimating-software']","['Jan 1, 1996', 'https://www.crunchbase.com/organization/benchmark-estimating-software']",None,None,"[' Redfern, New South Wales, Australia', 'https://www.crunchbase.com/organization/benchmark-estimating-software']",None,"['Private', 'https://www.crunchbase.com/organization/benchmark-estimating-software']",0.25,0.25,0.0,0.0,0.125
Ray White_ Australasia's largest real estate group | residential ...,https://www.raywhite.com/,List your property with Australasia’s leading real estate brand  with nearly 12 000 property professionals and 1 000 franchises across 11 countries.,raywhite,"['L 26 111 EAGLE ST BRISBANE CITY, QUEENSLAND, 4000 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_ray_white_(real_estate)_partnership.30f16404ce154283.html']","['socialmedia@raywhite.com', 'https://www.crunchbase.com/organization/ray-white']","['+61418 654 779', 'https://www.raywhite.com/alan-gregory/real-estate-agent/alan.gregory/']","['ray white ray white', 'ray white ray white real estate agents', 'ray white helensvale ray', 'ray white glen waverley ray white victoria', 'ray white dural ray white industrial milton', 'ray white glen waverley ray', 'ray white northern suburbs rugby club ray white', 'ray white nsw property', 'ray white group director dan white', 'ray white offices']","[['Monique Selman ', 'Senior Property Manager_Raywhite ...'], 'from linkedin search google']","[['Real Estate'], 'https://www.crunchbase.com/organization/ray-white']","['1902', 'https://www.crunchbase.com/organization/ray-white']","['$19.05 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_ray_white_(real_estate)_partnership.30f16404ce154283.html']",None,"['Australia', 'https://opencorporates.com/companies/au/637191505']",None,"['Private', 'https://www.crunchbase.com/organization/ray-white']",0.375,0.25,0.0,0.0,0.15625
