title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
State Swim: Swimming Lessons Adelaide,https://www.stateswim.net.au/,,stateswim.net.au,"['3 - 5 Cascade Drive  SEAFORD SA 5169', 'https://www.stateswim.net.au/locations/']","['headofficesouthaustralia@stateswim.net', 'https://www.stateswim.net.au/contact/']","['+61-393055133', 'https://www.dnb.com/business-directory/company-profiles.state_swim_craigieburn.4007699ee0d706ecdf9b6a116fdb1a57.html']","['state swim schools', 'swim program', 'first state swim', 'state swim swimming school', 'class times', 'water safety skills', 'classes', 'state swim challenge policies', 'deep water skills', 'active training state swim']",None,"['Education, Arts, entertainment and recreation', 'from_classification_model']",None,"['$4.51 million USD', 'https://www.dnb.com/business-directory/company-profiles.state_swim_craigieburn.4007699ee0d706ecdf9b6a116fdb1a57.html']",None,None,None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.state_swim_craigieburn.4007699ee0d706ecdf9b6a116fdb1a57.html']",0.25,0.0,0.0,0.0,0.0625
Carlile Swimming: Sydney's Leading Swim School,https://www.carlile.com.au/,Carlile Swimming is Sydney's leading swim school. We offer lessons and squads for kids of all ages and abilities  Book Now,carlile,"['LIFESTYLE WORKING SE 152 117 OLD PITTWATER RD BROOKVALE, NEW SOUTH WALES, 2100 Australia', 'https://www.dnb.com/business-directory/company-profiles.carlile_swimming_australia_pty_limited.72a64134f0d951a2685b90421524078e.html']","['ryde.carlile@gmail.com', 'https://www.carlile.com.au/programs/the-carlile-swimming-team/']","['+612 9188 1027', 'https://www.carlile.com.au/our-story/child-protection/']","['carlile swimming cherrybrook carlile', 'swimming carlile swimming ryde', 'carlile swimming', 'carlile swimming teachers', 'carlile swimming program', 'carlile swimming carlingford', 'carlile swimming castle', 'carlile swimming norwest', 'carlile swimming freshwater', 'carlile swimming director']","[['David Carlile ', 'Account Manager_Currently looking'], 'None']","['Education, Arts, entertainment and recreation', 'from_classification_model']","[' 5 August 2008', 'https://opencorporates.com/companies/au/132568962']","['$6.84 million USD', 'https://www.dnb.com/business-directory/company-profiles.carlile_swimming_australia_pty_limited.72a64134f0d951a2685b90421524078e.html']",None,"['Australia', 'https://opencorporates.com/companies/au/132568962']",None,"['Proprietorship Parent', 'https://www.dnb.com/business-directory/company-profiles.carlile_swimming_australia_pty_limited.72a64134f0d951a2685b90421524078e.html']",0.75,0.25,0.75,0.0,0.4375
Find Commercial Construction Tenders Online | EstimateOne ...,https://estimateone.com/,We help commercial subcontractors and suppliers find and manage upcoming work opportunities that are relevant for their trade by working with more than 1 200 active builders across Australia to list the latest construction projects across Australia.,estimateone,"['20 Brooks St, Kalamunda - Demolition Kalamunda, WA 3271', 'https://estimateone.com']","['hello@estimateone.com', 'https://www.crunchbase.com/organization/estimateone']","['1300 705 035', 'https://estimateone.com/privacy/']","['estimateone estimateone', 'commercial construction projects', 'construction projects', 'estimateone services', 'such information', 'commercial construction tenders', 'commercial construction', 'more construction tenders', 'other information', 'commercial construction businesses']","['Andrew Ritchie', 'founder(s)', 'https://www.crunchbase.com/organization/estimateone']","[['ConstructionLead GenerationSaaS'], 'https://www.crunchbase.com/organization/estimateone']","['Mar 1, 2008', 'https://www.crunchbase.com/organization/estimateone']","['$217.71 million USD', 'https://www.dnb.com/business-directory/company-profiles.mainbrace_constructions_pty_limited.f88b7fc8b4bced9a21cbbeec5498d5df.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/estimateone']",None,"['Private', 'https://www.crunchbase.com/organization/estimateone']",0.25,0.25,0.375,0.0,0.21875
ABC Australia,http://www.abcaustralia.net.au/,ABC Australia is Australia's international television service  beaming 24/7 to more than 46 countries across Asia  the Pacific and the Indian subcontinent.,abc.net.au,None,None,"['+61028) 333-1500', 'https://www.crunchbase.com/organization/abc-television']","['abc australia', 'abc news mornings australia', 'abc australia tv', 'abc australia iview', 'abc australia program scheduling', 'abc australia mini lessons', 'early abc australia iview', 'abc australia weekend breakfast', 'abc news', 'australia']",None,"[['Identity ManagementNews'], 'https://www.crunchbase.com/organization/abc-television']","['1956', 'https://www.crunchbase.com/organization/abc-television']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/abc-television']",None,"['Private', 'https://www.crunchbase.com/organization/abc-television']",0.0,0.0,0.0,0.0,0.0
New Lambton South Public School: Home,https://newlambtonsthpublic.com.au/,Home Page ,newlambtonsthpublic,"['St James Rd, New Lambton NSW 2305', ['New Lambton South Primary, address', 'knowledge_panel']]","['bh@hotdoc.com.au', 'https://www.crunchbase.com/organization/hotdoc']","['+61411989154', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Simon Holland', 'founder(s)', 'https://www.crunchbase.com/organization/hotdoc']","[['Health CareMedicalSaaSSchedulingSoftware'], 'https://www.crunchbase.com/organization/hotdoc']","['Jul 27, 2012', 'https://www.crunchbase.com/organization/hotdoc']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Private', 'https://www.crunchbase.com/organization/hotdoc']",0.0,0.0,0.0,0.0,0.0
The Argus-Press,https://www.argus-press.com/,,argus-press,"['6 Campbell St, Singleton NSW 2330', ['Singleton Argus, address', 'knowledge_panel']]","['customerservice@shiawasseechamber.org', 'https://web.shiawasseechamber.org/events?ce&oe=true']",None,"['owosso high school student council members', 'owosso high school', 'owosso high school spirit', 'new lothrop high school', 'owosso st. paul catholic school students', 'owosso middle school', 'laingsburg high school', 'sr.', 'high school students', 'new lothrop elementary school']",None,"['Education, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
CrocStars Swim School: Home,https://www.crocstarsswimschool.com.au/,The Central Coast's leading Boutique Learn to Swim School for children with a Disability. We offer specialised programs - Autism Swim Program  Special Needs Swim Program and Private Swimming Lessons at your home pool.,crocstarsswimschool,"['PO Box 884 , Granville NSW 2142', 'https://www.crocstarsswimschool.com.au/complaints-and-feedback-policy']","['sales@dealabout.com.au', 'https://www.crunchbase.com/organization/dealabout-com-au']","['1800 451 524', 'https://www.crocstarsswimschool.com.au/freedom-from-abuse-policy']","['crocstars swim school supports', 'crocstars swim school', 'crocstars swim school undertakes person', 'crocstars swim school participants', 'crocstars swim school maximises person', 'crocstars swim school people', 'crocstars swim school staff', 'crocstars swim school policy', 'crocstars swim school autism', 'appropriate crocstars swim school']",None,"[['Consumer ElectronicsE-CommerceElectronicsHardwareSoftware'], 'https://www.crunchbase.com/organization/dealabout-com-au']","['2010', 'https://www.crunchbase.com/organization/dealabout-com-au']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/dealabout-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/dealabout-com-au']",0.25,0.25,0.0,0.0,0.125
My Swim Results - Specialist in Swimming Results,https://www.myswimresults.com.au/,A dedicated swimming results subscription service. Can also include membership services and online entries.,myswimresults,"['PO Box 31 West Perth WA 6872', 'https://www.myswimresults.com.au/Feedback.aspx']","['support@onswim.com', 'https://www.crunchbase.com/organization/swim-2']","['+618 9226 4990', 'https://www.myswimresults.com.au/Help/']","['swim meet results', 'swimmers information', 'swim meet', 'club information', 'swim meet entries', 'information', 'advertising swim', 'results', 'further information', 'certain information']","[['JEREMY PAUL TURNER', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.swimming_australia_foundation_limited.b607792a83dd62912c406505e0987125.html']","[['Information ServicesInformation TechnologyRetail TechnologySoftware'], 'https://www.crunchbase.com/organization/swim-2']","['2000', 'https://www.crunchbase.com/organization/swim-2']","['$868,000 USD', 'https://www.dnb.com/business-directory/company-profiles.swimming_australia_foundation_limited.b607792a83dd62912c406505e0987125.html']",None,"[' Coolum Beach, Queensland, Australia', 'https://www.crunchbase.com/organization/swim-2']",None,"['Private', 'https://www.crunchbase.com/organization/swim-2']",0.25,0.25,0.0,0.0,0.125
Discovery Parks | Holiday Parks_ Cabins & Camping Australia,https://www.discoveryholidayparks.com.au/,Discovery Parks have caravan parks and cabin accommodation across Australia. If you want beachfront accommodation  a national park hideaway or to take the family on an affordable snow holiday Discovery Parks will have the holiday park of your dreams.,discoveryholidayparks,"['L 7 60 Light Sq Adelaide, SOUTH AUSTRALIA, 5000 Australia', 'https://www.dnb.com/business-directory/company-profiles.discovery_holiday_parks_pty_limited.e95dabfdefd3c8e1835869c350b5f413.html']","['admin@discoveryparks.com.au', 'https://www.crunchbase.com/organization/discovery-parks']","['1800 039 512', 'https://www.discoveryholidayparks.com.au/book/pet-friendly-caravan-parks-port-macquarie']","['discovery parks', 'discovery parks website', 'discovery holiday parks', 'big4 discovery parks', 'discovery parks barossa', 'based discovery parks', 'discovery parks staff', 'discovery parks forster', 'discovery holiday parks pty ltd', 'discovery parks pty ltd']","['Grant Wilckens', 'founder(s)', 'https://www.crunchbase.com/organization/discovery-parks']","[['Amusement Park and ArcadeHospitalityLeisureLifestyleParks'], 'https://www.crunchbase.com/organization/discovery-parks']",None,"['$103.19 million USD', 'https://www.dnb.com/business-directory/company-profiles.discovery_holiday_parks_pty_limited.e95dabfdefd3c8e1835869c350b5f413.html']",None,"[' Adelaide, South Australia, Australia', 'https://www.crunchbase.com/organization/discovery-parks']",None,"['Private', 'https://www.crunchbase.com/organization/discovery-parks']",0.75,0.25,0.375,0.0,0.34375
Swimsuits Online in Australia at Swimwear Galore,https://www.swimweargalore.com.au/,Swimwear Galore offer a wide range of women's  men's and kids beachwear. Find Seafolly  Jets  Suneeker  Baku  Speedo  Funky Trunks  Funkita & more beachwear brands online.,swimweargalore,"['6 Kingston Town Close Oakleigh, VIC 3166 Australia', 'https://www.swimweargalore.com.au/privacy-policy/']","['laura@swimweargalore.com.au', 'https://www.swimweargalore.com.au/work-at-swimwear-galore']","['+613 8574 0222', 'https://www.swimweargalore.com.au/sunny-life']","['amazing swimwear ranges', 'beach bodies', 'good quality swimwear', 'speedo swimwear', 'swimwear brands', 'other swimwear', 'swimwear galore greensborough', 'swimwear shapes', 'body positive women', 'swimwear galore christine']","[['JANICE KAYE INGERSOLE', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.jabari_trading_pty_ltd.3188c6051a14c36e.html']","['Manufacturing, Utilities', 'from_classification_model']",None,"['$10.87 million USD', 'https://www.dnb.com/business-directory/company-profiles.jabari_trading_pty_ltd.3188c6051a14c36e.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.jabari_trading_pty_ltd.3188c6051a14c36e.html']",1.0,0.25,0.0,0.0,0.3125
Hire Connections | Raising Your Staffing Expectations,http://www.hireconnections.com/,With over 50 years of staffing experience and 15 years of continued growth  we will elevate your level of staffing expectations and career choice opportunities.,hireconnections,"['Suite 603/307 Pitt St, Sydney NSW 2000', ['Labour Hire Connection, address', 'knowledge_panel']]","['hello@hireup.com.au', 'https://www.crunchbase.com/organization/hireup-1809']","['+6102) 9113 5933', 'https://www.crunchbase.com/organization/hireup-1809']","['connections level', 'staffing experience', 'hire connections', 'specialty staffing experience', 'successful connections', 'new skills', 'comprehensive skill', 'online skill evaluations', 'skill sets', 'hire']","[""Jordan O'Reilly"", 'founder(s)', 'https://www.crunchbase.com/organization/hireup-1809']","[['InternetInternet of ThingsOnline PortalsOutsourcing'], 'https://www.crunchbase.com/organization/hireup-1809']","['2014', 'https://www.crunchbase.com/organization/hireup-1809']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/hireup-1809']",None,"['Private', 'https://www.crunchbase.com/organization/hireup-1809']",0.0,0.0,0.0,0.0,0.0
UNC :: WRALSportsFan.com,https://www.wralsportsfan.com/unc/,Get the latest stories  scores  stats  schedules and more for the University of North Carolina Tar Heels and Coach Roy Williams and Coach Butch Davis.,wralsportsfan,None,None,"['+64-2 1973-1974', 'https://www.wralsportsfan.com/colleges/page/11650022/']","['wanna play games', 'state miami game', 'game time', 'more games', 'winning games', 'nc state unc', 'acc home games', 'few big games', 'good teams', 'duke duke folks']","[['Dave Harding ', 'Executive Director of Blue Devil ..._LinkedIn'], 'from linkedin search google']","['Arts, entertainment and recreation, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
