search_text,title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Dental management software in australia or newzealand,Dentrix Ascend Australia,https://dentrixascend.com.au/,Discover the benefits of Cloud-Based Dentistry with Dentrix Ascend.,dentrixascend,"['39 Railway Road"",""addressLine2"":""Blackburn, VIC 3130', 'https://dentrixascend.com.au/cart']","['ascend@henryscheinone.com.au', 'https://dentrixascend.com.au/cart']","['1300 889 668', 'https://dentrixascend.com.au/cart']","['dentrix ascend imaging', 'dentrix ascend', 'conditions dentrix ascend', 'ascend', 'ascend basics', 'patient care - patient communication dentrix ascend', 'patient information greater patient experience', 'd4w videos images ascend', 'progress notes patient management', 'supported intraoral x-ray acquisition devices']",None,"['IT - Software, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Dental management software in australia or newzealand,RANZCP: Royal Australian and New Zealand College of ...,https://www.ranzcp.org/,RANZCP | The Royal Australian and New Zealand College of Psychiatrists is a specialist medical college that trains and represents psychiatrists.,ranzcp,"['309 La Trobe St Melbourne, VICTORIA, 3000 Australia', 'https://www.dnb.com/business-directory/company-profiles.the_royal_australian_and_new_zealand_college_of_psychiatrists.b177f3ab7cad970d57b6aa47e4adc5be.html']","['pppc@ranzcp.org', 'https://www.ranzcp.org/about-us/governance/elections/te-kaunihera-election']","['+61 (0)3 9601 4924', 'https://www.ranzcp.org/about-us/australian-branches/victoria']","['ranzcp new zealand national office ranzcp', 'mental health research', 'mental health programs', 'mental health treatment', 'mental health support', 'mental health issues', 'e-mental health services', 'mental health interventions', 'expert mental health information', 'new mental health services']","[['ANDREW CHRISTOPHER PETERS', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.the_royal_australian_and_new_zealand_college_of_psychiatrists.b177f3ab7cad970d57b6aa47e4adc5be.html']","['Healthcare, Education', 'from_classification_model']","[' 4 March 2019', 'https://opencorporates.com/companies/au/632015073']","['$23.14 million USD', 'https://www.dnb.com/business-directory/company-profiles.the_royal_australian_and_new_zealand_college_of_psychiatrists.b177f3ab7cad970d57b6aa47e4adc5be.html']",None,"['Australia', 'https://opencorporates.com/companies/au/632015073']",None,"['Public\xa0Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.the_royal_australian_and_new_zealand_college_of_psychiatrists.b177f3ab7cad970d57b6aa47e4adc5be.html']",0.375,0.25,0.75,0.0,0.34375
Dental practice management software in australia or newzealand,Dental Innovations: Home Page,https://www.dentalinnovations.com.au/,Contact. T (03) 9698 0200. A SUITE 93  21 HALL STREET  PORT MELBOURNE  VIC 3207. E headoffice@dentalinnovations.com.au ...,dentalinnovations,"['SUITE 93, 21 HALL STREET, PORT MELBOURNE, VIC 3207', 'https://www.dentalinnovations.com.au/Member']","['headoffice@dentalinnovations.com.au', 'https://www.dentalinnovations.com.au/Member']","['+613 9698 0200', 'https://www.dentalinnovations.com.au/Member']","['dental practices', 'independent dental practices', 'smaller independent dental practices', 'independent dental practice owners', 'dental products', 'many dental products', 'quality dental products', 'dental innovation members', 'practice information', 'dental innovations online']","[['Merv Saultry', 'Managing_Director'], 'https://au.linkedin.com/in/merv-saultry-5a69a26']","['Services - professional, scientific, and technical, IT - Software', 'from_classification_model']","['30 June 2005', 'https://opencorporates.com/companies/au/115063226']","['$2.2M', 'https://www.owler.com/company/employmenthero']","['$27M', 'https://www.owler.com/company/employmenthero']","['Sydney New South Wales, AU', 'https://www.owler.com/company/employmenthero']","['101', 'https://www.owler.com/company/employmenthero']","['Foreign\xa0Company Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.dental_innovations_pty_ltd.6c29eaafb8e3d1754a97e77941d2a8e1.html']",0.25,0.25,0.5,0.0,0.25
Dental practice management software in australia or newzealand,Gensolve,https://www.gensolve.com/,Gensolve's Cloud based Practice Management Software for Australian Allied Health & Physiotherapy Professionals. Leading Clinic & Patient manager software ...,gensolve,"['Suite  3 8 Denna Street Maroochy Waters Professional Centre Queensland 4558', 'https://www.gensolve.com']","['gpms.sales@gensolve.com', 'https://www.gensolve.com']","['+64 0800 436765', 'https://www.gensolve.com']","['gensolve practice management software', 'gensolve practice manager', 'gensolve practice management', 'outdated practice management software', 'traditional practice management software', 'gensolve practice', 'gensolve practice manager users', 'gensolve customers', 'better gensolve practice manager', 'feb gensolve practice manager']","[[""Brenton Henderson Brenton's"", 'founder'], 'https://www.gensolve.co.uk/about']","['IT - Software, Finance and insurance', 'from_classification_model']","['27 November 2007', 'https://opencorporates.com/companies/nz/2064025']","['$1.35 million USD', 'https://www.dnb.com/business-directory/company-profiles.darfield_physiotherapy_limited.b032d2cb6db2e814365ddb2c386773ff.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/2064025']",None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.darfield_physiotherapy_limited.b032d2cb6db2e814365ddb2c386773ff.html']",0.25,0.25,0.0,0.0,0.125
Dental management software in australia or newzealand,Prime Practice,https://primepractice.com.au/,Prime Practice has grown to become a global dental consultancy that provides training and business solutions to the dental community across Australia  New ...,primepractice,"['Suite 1 59-75 Grafton Street Bondi Junction NSW 2022 Australia', 'https://primepractice.com.au/contact-us/']","['privacy@primepractice.com.au', 'https://primepractice.com.au/privacy-policy-2/']","['+61 2 8935 0699', 'https://primepractice.com.au/contact-us/']","['virtual practice training', 'dental practices', 'practice training', 'helping teams', 'practices', 'different team members', 'individual team members', 'dental specific practice solutions', 'practice plan', 'practice systems']","[['Anita Roubicek', 'CEO'], 'https://au.linkedin.com/in/anita-roubicek-40111218']","['Healthcare, Education', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Software for dental laboratory in australia or newzealand,Australian Dental Industry Association,https://www.adia.org.au/,The Australian Dental Industry Association is the peak business organisation representing manufacturers and suppliers of dental products. Our vision is for an ...,adia,"['Unit 11 85 Bourke Road Alexandria New South Wales Australia 2015', 'https://www.adia.org.au/contact-us.html']","['sa@adia.org.au', 'https://www.adia.org.au/adia-state-branches.html']","['1300 943 094', ['Australian Dental Industry Association, phone', 'knowledge_panel']]","['adia member businesses', 'adia members', 'dental supply businesses', 'australian dental product manufacturers', 'adia associate members', 'adia events', 'other adia events', 'affords australian dental product', 'adia state', 'dental products']","[['Kym De Britt', 'CEO'], 'https://bitemagazine.com.au/adia-welcomes-new-ceo/']","['Real estate, Finance and insurance', 'from_classification_model']","['12 December 2007', 'https://opencorporates.com/companies/au/128878919']","['$22.4M', 'https://www.owler.com/company/cgcabinets']","['$0', 'https://www.owler.com/company/cgcabinets']","['Australia', 'https://opencorporates.com/companies/au/128878919']","['243', 'https://www.owler.com/company/cgcabinets']","['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/128878919']",0.25,0.75,0.0,0.0,0.25
Dental management software in australia or newzealand,Geistlich Pharma Australia,https://www.geistlich.com.au/en/,Australia: info@geistlich.com.au. Phone: 1800 776 326. Fax: 1800 709 698. New Zealand: info@geistlich.co.nz. Toll free calling: 0800 500 043. Toll free faxing: ...,geistlich,"['Level  2 , 50 Customhouse Quay, Wellington 6011 New Zealand', 'https://www.geistlich.com.au/en/footernavigation-au/privacy-policy/privacy-policy-new-zealand/']","['info@geistlich.co.uk', 'https://www.geistlich.com.au/en/about-us/contact/geistlich-affiliates/']","['1800 776 326', ['Geistlich Pharma Australia, phone', 'knowledge_panel']]","['geistlich bio', 'geistlich bone substitute materials', 'keratinised tissue geistlich biomaterials', 'geistlich australia', 'geistlich mucograft', 'oss geistlich new zealand', 'geistlich new zealand', 'geistlich mucograft late implant placement', 'geistlich products', 'geistlich mucograft significant buccal bone dehiscence']","[['Paul Note', 'CEO'], 'https://www.geistlich.com.au/en/about-us/about-geistlich/the-management/']","['Healthcare, Utilities', 'from_classification_model']","['20 October 2014', 'https://opencorporates.com/companies/nz/5444362']",None,None,"['New Zealand', 'https://opencorporates.com/companies/nz/5444362']",None,"['NZ Limited Company', 'https://opencorporates.com/companies/nz/5444362']",1.0,0.75,0.375,0.0,0.53125
Software for dentists in australia or newzealand,San Day Surgery Hornsby,https://www.sandaysurgery.com.au/,San Day Surgery Hornsby is a private hospital owned by Sydney Adventist Hospital - our day surgical procedures include ophthalmology surgery  plastic ...,sandaysurgery,"['185 Fox Valley Road WAHROONGA NSW 2076', 'https://www.sandaysurgery.com.au/feedback']","['customerfeedback@sah.org.au', 'https://www.sandaysurgery.com.au/feedback']","['1300 466 773', 'https://www.sandaysurgery.com.au/prashanthdhanpal']","['san day surgery hornsby', 'website privacy policy san day surgery hornsby', 'san day surgery', 'san day surgery hornsby ahcl endeavours', 'chaplains san day surgery', 'sydney adventist hospital', 'sydney adventist hospital limited', 'day hospital', 'paediatric dental sydney adventist hospital partnership', 'emails sydney adventist hospital']",None,"['Healthcare, Education', 'from_classification_model']","[' 1 April 2019', 'https://opencorporates.com/companies/au/632637453']",None,None,"['Australia', 'https://opencorporates.com/companies/au/632637453']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/632637453']",0.25,0.25,0.0,0.0,0.125
Dental management software in australia or newzealand,PureSmile: Cosmetic Teeth Whitening Australia,https://www.puresmile.com.au/,Australia's Best Cosmetic Teeth Whitening & Skin Treatments. Pain free and safe teeth whitening. PureSmile has partner clinics in all capital cities.,puresmile,"['154 Fairview, Springrange, NSW 2618', 'https://www.puresmile.com.au/contact-us/springrange']",None,"['1300 858 199', ['PureSmile Teeth Whitening Sydney, phone', 'knowledge_panel']]","['teeth whitening treatments', 'puresmile teeth whitening system', 'whitening teeth', 'professional teeth whitening treatments', 'teeth whitening products', 'teeth whitening services', 'whitening punchbowl teeth', 'teeth whitening wholesale', 'cosmetic teeth whitening services', 'excellent teeth whitening services']","[['Mark Smith ', 'Small Business Owner_Small ...'], 'from linkedin search google']","['Healthcare, Agriculture', 'from_classification_model']",None,None,None,None,None,None,0.25,0.75,0.0,0.0,0.25
Software for dental laboratory in australia or newzealand,Australian Institute of Medical Scientists: Welcome,https://www.aims.org.au/,AIMS is the professional association representing medical scientists in all disciplines of pathology working predominantly in hospital and private medical ...,aims,"['145 Macquarie Street Sydney NSW 2000 Australia', 'https://anzsbt.org.au/']","['eekes@monashhealth.org', 'https://www.aims.org.au/vic-branch/special-interest-groups']","['+61 3 9645 6359', 'https://www.fertilitysociety.com.au/professional-groups-sirt-australia-new-zealand/']","['victorian branch annual meeting', 'victorian branch committee members', 'wa branch annual meeting', 'tasmanian branch annual meeting', 'tropical division annual meeting', 'aims wa branch', 'aims tasmanian branch', 'tropical division members', 'aims wa branch newsletter', 'annual meeting']","[['Paul Hardisty', 'CEO'], 'https://www.aims.gov.au/our-people/dr-paul-hardisty']","['Healthcare, Education', 'from_classification_model']","['29 July 2020', 'https://opencorporates.com/companies/au/643040788']","['$6.1M', 'https://www.owler.com/company/aimsmedical']","['$0', 'https://www.owler.com/company/aimsmedical']","['Australia', 'https://opencorporates.com/companies/au/643040788']","['33', 'https://www.owler.com/company/aimsmedical']","['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/643040788']",0.25,0.25,0.75,0.0,0.3125
Dental practice management system in australia or newzealand,The Australian Dental Association,https://www.ada.org.au/,Advertise. Seal of Approval · Congress · Advertise in print · Advertise online · Advertising Code · Using the ADA Logo. The primary objectives of the Australian ...,ada,"['Level 2, 202 City Walk Canberra ACT 2601', 'https://www.volunteeringaustralia.org/']","['info@adhf.org.au', 'https://www.adhf.org.au/']","['+618 8272 8111', 'https://www.adasa.asn.au/']","['dental health', 'improved dental health', 'further dental health', 'professional dental care', 'dental care', 'current dental practice', 'good oral health practices', 'dental treatment', 'dental practice regulation', 'dental practice ownership']","[['Peter Firkins', 'founder'], 'https://www.ada.asn.au/faqs/ada-history.html']","['Services - professional, scientific, and technical, Healthcare', 'from_classification_model']","['25 February 2020', 'https://opencorporates.com/companies/au/639366091']","['$34.9M', 'https://www.owler.com/company/adasound']","['$0', 'https://www.owler.com/company/adasound']","['Australia', 'https://opencorporates.com/companies/au/639366091']","['92', 'https://www.owler.com/company/adasound']","['Independent', 'https://www.dnb.com/business-directory/company-profiles.ada_home_loans_pty_ltd.600b858713e81f9c6fcdfb8acdc7ca98.html']",0.25,0.25,0.375,0.0,0.21875
